"Gene"	"logFC"	"AveExpr"
"Spp1"	2.73071777319274	0.720922379714879
"LOC498368"	0.675438054253788	3.4742335397771
"Klf2"	0.906346046319583	2.98573778206917
"Snx33"	0.910992682823767	3.53997818169694
"Pde3a"	0.810001621596457	3.63059909027973
"Mtmr11"	0.796200927847412	3.94778950693257
"Shc1"	1.03876516786004	4.28041424632567
"Gramd3"	0.696457095665801	5.43829777472258
"Orai3"	0.538381607635048	3.47123666674805
"Ptpn21"	0.927838179900201	2.75621804936748
"Dock11"	0.864690994745124	4.74463586853213
"Hey2"	0.746814165195113	3.37931648365813
"Serping1"	3.3423427111034	1.19024379441766
"Samd4a"	0.854709707747302	3.89197477259422
"Cerk"	0.382596577824375	7.03651319745997
"Dhrs3"	0.898808401415649	3.62237516138351
"Itga5"	1.34917685928262	2.37290874044972
"Islr"	2.99340157437625	3.74167134523371
"Rassf9"	1.32159783625804	2.31355407203672
"Arhgap29"	1.22944673972701	5.21894253901702
"Bgn"	2.52510214213775	2.93933215248849
"Ada"	2.24941467296701	2.31011904912571
"Gja4"	0.966204110317656	2.59446575212704
"Id1"	1.07881253084895	4.2853692826372
"Zfp516"	0.759561464350698	4.18650164497011
"Csf1"	0.894993326306459	3.2741408294747
"Dusp4"	0.842922105913063	4.10710221067863
"Clic1"	1.04210088823766	3.92419212066772
"Mme"	1.08544928685439	2.93238058797194
"Slc13a4"	4.16360434809095	3.14362744597874
"Nt5dc2"	0.968007563566193	4.27477037697407
"Ssbp3"	-0.631317185227532	5.61645783768759
"Afap1l1"	0.769580733538491	3.46580396804776
"Igf2"	3.58407078638077	5.85473557336449
"Aldh6a1"	0.684655436213313	5.67450941990037
"Akr1c19"	1.97965420267428	0.510697485733255
"Bmp6"	3.10626939878926	3.06768090092455
"Ucp2"	0.981095918652735	3.85085113076046
"Adamts7"	1.44504831569689	2.9988929874147
"Lhfpl2"	0.897574333068169	5.43256310149259
"Abcg3l4"	1.12712618978248	1.98328120623301
"Fxyd6"	-0.669791193240713	8.39828539157484
"Slc2a4"	2.22750518756795	1.05368493030415
"Wnk4"	2.53026254839242	1.27076903980853
"Sphk1"	2.78901470226882	1.37233329489691
"Hmg20b"	0.811135150969026	3.34732252231084
"Slco4a1"	1.41439211980487	2.74673413467669
"Cnn3"	0.465723953206497	7.49077518099779
"Aldh1a2"	4.30642372944533	2.90328793644526
"Pde11a"	1.06253294203865	2.41547542992995
"Ddx58"	0.928545960711047	2.30681947628883
"Foxd1"	3.0875119932454	0.562669869048985
"Klf4"	1.23839557913838	3.00336087415848
"Robo1"	0.643323927704181	7.32062129407725
"Clec2d2"	2.10297798535231	-2.74420995463413
"Lfng"	0.660310327708502	4.53698464714226
"Scn4b"	2.44468254264219	2.31265249088814
"Aldh3a1"	2.41923718555777	0.301569152118283
"Slc1a3"	0.753118651638932	9.49489549864667
"Bdh2"	1.7854072347799	0.690780157114106
"Pltp"	0.886737045635364	5.65312304318409
"Pja1"	-0.414338259335127	8.33800032080854
"Ttc38"	0.994705566171077	1.61860558336672
"Itga1"	1.12022040656605	3.1801599974628
"Pou3f4"	1.10048237167362	2.09473554977775
"Rhpn2"	0.859071934067153	3.36847835845385
"Mmp16"	-0.493505837886142	6.6016036981178
"A3galt2"	1.47644105649315	1.66911899615034
"Phgdh"	0.564258902348216	6.08213455298959
"Fmod"	3.70807771661301	2.43655222493143
"Alcam"	0.703649235523563	7.99173920061072
"Peli1"	-0.61339117280102	5.56575323706964
"Adgrf5"	0.636013540328649	5.32590942537289
"Adora2b"	0.780533278403102	2.53892483221842
"Plcd4"	0.766230303451412	4.30127919238729
"Marveld1"	1.11610170772714	2.85536704395991
"Aldh9a1"	0.505868453832727	4.88472369832739
"Galnt9"	-0.699621674761512	6.13632628335064
"Ctsc"	1.36392943849138	3.22738666863116
"Gsta4"	0.837254069246623	4.28858785164162
"Decr1"	0.774887235026514	4.60799817708619
"Col16a1"	0.993327819156151	5.03585239922849
"Mvp"	0.691572479441396	3.70106773098421
"Pxn"	0.73877972340252	4.91637364431936
"Cyp2t1"	1.33564626458567	1.79156347925963
"Clec1a"	-1.16050729421321	2.52557160794011
"Cpm"	-1.21832751415438	4.58752876912816
"Ednrb"	0.842275021822481	5.25136003109878
"Wfs1"	1.12651840135727	6.23020929949588
"Wisp2"	2.79849681141952	1.18064936600843
"Actg2"	2.92139240324107	-1.47008752916185
"Gcg"	-2.94066903971692	-1.56790588134499
"Fgfr2"	0.521315854684032	6.28922087163855
"Pygb"	0.49912943120125	8.41558942946348
"Fn1"	1.6801081100643	6.41782664422488
"RGD1561161"	1.62262497526922	1.289812020095
"Mylk"	1.04373182336921	3.90291986674655
"Errfi1"	0.488007262475092	4.89959105842355
"Gpr68"	-0.767550836417771	2.57613799613872
"Sncg"	1.94482465616457	0.729347098337894
"Tspan2"	-0.593633616720527	6.42162979906071
"Msx1"	3.32775460841901	1.19478596470179
"Jag1"	0.894150896141837	4.65300280000471
"Zfp275"	0.67367300187465	5.13576540673621
"Slc25a34"	0.871822000374702	3.01264008447119
"Frk"	3.22087078544328	0.0740459131381649
"Fhod1"	0.960875370568706	2.68002348304886
"Iqgap1"	0.676838187154565	5.86990021560627
"Edar"	2.76678993079017	0.261493290379525
"Ppap2b"	0.55063128848499	7.98749625062587
"Ptar1"	0.619579244040253	4.44075239573708
"Prom1"	0.581958114814543	5.30422639397203
"Nfkb2"	1.01871476240684	2.1371702482519
"Pawr"	1.42314262103933	1.44710267225849
"Prcp"	0.570411314070258	4.36135629897384
"Mapkapk3"	0.665461045495749	3.58359782337537
"Gucy2e"	2.42057017397323	-0.208494372401501
"Wbp1l"	0.325738126856853	6.50943372979205
"Snca"	-0.79566097364722	8.21762348357085
"Chmp4c"	2.27195092075839	-1.39532906681669
"Pygo1"	0.653736816551371	3.60090608273457
"Hmcn1"	1.27093398682053	4.72894703776371
"Ntn5"	2.44795269143524	-1.70229051178313
"Cd14"	1.64241251617411	0.310173898528441
"Rsph9"	-0.761123426476807	4.32548411008977
"Tmco4"	0.820383362467022	1.3975796061161
"RGD1305645"	3.20674075317468	0.572171281037222
"Mdfic"	1.52143874203519	2.00912877643111
"Ptgr1"	2.18993048537985	0.371756309366954
"Igsf21"	-1.31321692324808	6.41590687323761
"Ivns1abp"	-0.529552229835573	7.55196649629952
"Serinc2"	-1.05653769493684	2.76153014751399
"Gria3"	-0.644119620032421	7.70783362905721
"Arhgap31"	0.74206489841383	4.59517332080287
"Abcg3l1"	1.10025767908402	2.08061560743164
"Srpx"	1.34535481583617	1.63630944301953
"Il17rc"	1.34800797547434	1.77426819242022
"Cd74"	2.97423969351798	0.643972634524946
"Chrnb3"	3.55720306193408	-1.25244082442083
"Nek6"	0.55647826004622	5.77274869879186
"Ahcyl2"	0.482164232938129	6.49919890976552
"Sema3a"	1.19714089369187	5.1621966988993
"Lpcat3"	0.421319970923889	5.11903232115361
"Slc44a2"	0.302625496211248	6.27214411239841
"Naaa"	0.864167165866513	2.85321191160063
"Marc2"	0.582795570830409	4.7010543796183
"Sp110"	1.061600062472	2.24385730758155
"Tgm2"	1.48953851978767	4.39994191903357
"Klk8"	-2.05645705481045	-0.639356478060324
"Olfml3"	1.89359961142677	3.19460304526741
"Fam180a"	3.57436420398272	1.42750547547811
"Nid2"	1.99164168180263	4.75769714632064
"Vegfc"	1.04981745384851	1.81441655219734
"Ccl19"	3.25023895124863	0.00582900528668275
"St5"	0.689442731351238	5.40677695894322
"Rassf3"	0.79365025312865	4.01990805751178
"Scin"	2.78760846876963	-2.06293511705113
"Sytl4"	2.17222947413822	0.519978229715171
"Lox"	3.28606006967787	0.723606408473247
"Tsga10ip"	1.94293168226222	-2.79886348522814
"Ppic"	1.73754682729234	3.42518511215095
"Nfe2l2"	0.94493904093108	4.49702809814471
"Tapbpl"	1.06430986531891	2.91348767294603
"Ror1"	1.73331571892131	1.46300735322024
"Xkr7"	-1.28659266257654	3.34882860341554
"Rxrg"	-1.25462608491301	3.60009186662909
"Smpdl3a"	0.984884940743671	3.2603567783648
"Tnmd"	3.3180553652601	-1.45123049846623
"Fxyd1"	0.854611446469292	3.84922535716428
"Il2ra"	2.2548974670628	-2.29093791202287
"Mertk"	0.620723963266307	4.78150711549074
"Wnt5b"	1.74181367809787	0.0865552299399921
"Prg4"	3.32534782571935	-0.431672229962255
"Slc22a5"	0.609772231365552	3.46663888224623
"Stk17b"	0.727138993515107	3.65783817584561
"RT1-CE5"	0.703215138601746	3.33934574838819
"Tlr12"	3.03186311506379	-1.26791536914947
"Anxa5"	0.853674140135241	5.98392504848252
"Dmrtc1c1"	2.81293290600658	-1.10316624661502
"Des"	1.39220049504965	1.73036572723731
"Zfp36l1"	1.01075507524723	4.32015752775591
"Gldc"	0.648745433103063	5.20840457142334
"Cd48"	0.903284677136468	4.27065049656185
"Emp1"	1.48412650394514	3.29569049575472
"Cdkn1c"	2.35961829296108	3.94249619707742
"Stat1"	0.676736151696927	5.17267445251416
"Ifitm3"	1.62072504564026	1.54768289595267
"Rest"	0.735850814494802	3.93242051219718
"Rin2"	0.453043434135292	5.44931304570403
"Cd93"	1.07467749013189	4.61449758588479
"C2"	1.22948327127329	3.19332056486437
"Opcml"	-0.63998368947891	7.0545368842101
"Usp53"	0.596285902543132	5.60015977845953
"Rhoc"	0.727818924687787	4.73694082078988
"Adamts10"	0.723544408375596	5.2034025304601
"Chst14"	1.17955517846396	1.32182133126616
"Lsm11"	-0.605483751479157	5.05215580125945
"Vtn"	0.914122451476098	4.69503259003745
"Tjp2"	0.565625292862665	5.14663354460155
"Kdelc2"	0.655251897290175	5.10383497375461
"Atl1"	-0.351935938747138	7.80139951158272
"Slc8a3"	-0.625720177989701	5.57558301841655
"Apbb1"	-0.291741473095841	9.19129017108529
"Acsf2"	0.828122710994681	4.46965173701042
"Vamp8"	1.2063633189853	2.76495260257606
"Apol9a"	2.77614468217492	-1.09331265378346
"Nadk"	0.383295780034508	6.05102158388262
"Wnt9a"	-1.1094197217035	2.6424530141765
"Hs3st3b1"	2.41140810746376	-1.53739205753413
"Defb1"	2.5974059399567	-2.03137607906348
"Aifm3"	1.16928270119829	4.78702674432468
"Inppl1"	0.54163086652008	5.66270474930137
"Entpd1"	0.786495072455895	2.58806956846151
"Ubtd1"	0.582137910030918	3.24460874143909
"Actl6b"	-0.440776338849946	6.90851129200265
"Grip1"	-0.351861744758445	6.38787351655632
"Steap3"	0.560778970707442	3.20491528739204
"Gusb"	0.671641402740922	3.41163417473224
"Dok7"	-1.08570585741593	2.36247735906534
"Slc6a13"	3.43472252595575	3.05348453256094
"Plk2"	-0.650376737012323	8.09659390765102
"Tpm4"	0.62539763744686	5.55077258846353
"Prodh2"	-1.31651383785635	0.852931437733033
"Ptbp1"	0.511471295089472	5.72357557004617
"Cdkn2c"	1.03936407667469	1.49590753240103
"Plp2"	1.95663448951638	0.252054362356471
"Tp53i13"	0.750472825314621	2.5398495142103
"Trim21"	1.0036933725991	1.4157492162433
"Cdk18"	-0.68205612759756	3.09278220880524
"Glb1"	0.463322133142605	4.61149447096543
"Scpep1"	0.549567199849153	5.40064458866052
"Dpysl4"	-0.453711488770456	7.0315105666184
"ST7"	-0.404861426727721	5.05821050298748
"Slc35f2"	0.845738247318398	3.11445723609802
"Tie1"	1.00774887820207	5.07283563127454
"Abhd14b"	0.65930500394338	3.69499280062639
"Nebl"	0.55165054011621	4.5114975498878
"Frem2"	1.05575672574184	4.58799611104127
"Adgre5"	1.09398728326028	3.60422920095687
"Erg"	0.863837906506481	2.57438704455316
"Lamc3"	1.78127795799938	3.39896004080064
"Rbpms2"	1.20486558256493	1.35489189029915
"Cd63"	0.64870624696566	5.85884085090093
"Cebpd"	0.917898811169928	1.85413852721402
"Arhgef6"	0.643555336813831	3.10226956673849
"Glra2"	-1.08051146033734	5.040625044948
"Oaf"	0.613463744016741	5.23167362119394
"Rcn3"	0.967149743999442	3.53695727443231
"Prrx1"	1.12632388086691	2.1967433542545
"Fzd1"	0.797665369152474	5.20535676876021
"Tspan18"	0.881518264223165	2.86584850212406
"Nfatc2"	1.2383194502041	1.14253857172467
"Kcnk5"	1.75869598590735	0.325495299873885
"Galnt7"	0.68105370878844	4.14601689859469
"Mill1"	2.13879144003613	-2.65660255577926
"Cd163"	3.00992027974497	1.20902998099713
"Scara3"	1.00930178742276	4.44376630982076
"Osr1"	3.93801447970983	0.852262502777336
"P3h1"	0.676054251571355	4.04484788674997
"Ptgds"	5.1361819487707	6.72053250780535
"Sncaip"	0.674695722826101	4.80426482277803
"Myh14"	0.633188932961094	4.33594240830776
"Osr2"	1.93309779164573	-2.6526759778115
"Luzp1"	0.538799390028916	6.0563895605895
"Smoc2"	-1.58150583355571	2.6695201310101
"Cxcl13"	1.92451726370298	-2.9418882474791
"Angptl2"	3.29217447782549	2.36112005282239
"St6gal2"	-0.722496734598592	4.98351964755493
"Clic3"	2.70984663908866	-0.877777372128688
"Vgll4"	0.40804019868746	4.98512078807384
"Lrp5"	0.694086036049921	4.39339832930367
"Adrbk2"	-0.551239980675598	5.60318694126253
"Kdr"	1.27345670358882	4.92745945494704
"Etv1"	-1.00319975201527	7.03131598825934
"Hspb1"	1.2923536472369	2.23446910217038
"Rnh1"	0.448636104848996	5.4677604031731
"Tnfrsf19"	0.640266663384098	4.64362472012986
"Basp1"	-0.430016055294941	8.96227805340539
"Fzd6"	0.984774199895518	3.12905632586168
"Thoc5"	-0.304854061039826	6.62476337924674
"Lrrc71"	2.21134386964319	0.623057789849248
"Misp"	2.52150638637648	0.249141568749554
"Pdk4"	1.11410205307903	1.5340148237063
"Copz2"	2.33497787178985	1.09842664166614
"Acsl6"	0.325677761988909	7.24736163314758
"Mdk"	0.832226234829581	4.01393347915342
"Wdr86"	3.68380266884159	0.733488898403645
"Slc38a2"	0.676731679875225	7.77831925465218
"Arpc1b"	0.985589131550322	4.47526636897711
"Atl3"	0.591288296806644	4.09621932054572
"Cib1"	0.757038635459637	3.31334401287512
"Cdk14"	0.371403164373511	7.97484500863812
"Myo10"	0.638466114886194	6.61893981495652
"Icam2"	0.756534180507403	2.53315550508393
"Nmb"	1.92557207210879	0.109297030685686
"Fmo1"	2.28000670617159	4.20226207527142
"Itpr3"	1.15488879521127	2.79560920659168
"Bnip3"	0.798825001068652	7.44648888606416
"Ecm1"	1.03628730849853	1.92309663504483
"Fat4"	0.909735119472262	7.19680739340754
"Lrrc32"	2.45684081038868	1.36114747849293
"Loxl3"	0.988125222504232	2.61880301956627
"Slc7a11"	1.95115090144966	6.27752477314293
"Rab30"	0.363873514181043	4.91215223141015
"Bmyc"	-0.465122155387635	5.03886360864892
"Fam196a"	0.736434214833192	3.60526843081472
"Pias3"	0.326567277886953	4.88465301555975
"Fam163b"	-1.08307604220877	4.95199063301468
"Tmem132d"	-1.11291933662866	4.23438909971152
"Unc13c"	0.823137956791806	5.30004157678322
"Ppm1h"	0.5187860041698	5.72368006626212
"S100a6"	2.60071550148956	0.936816097850862
"Bcar3"	0.627279640202746	4.54702278458167
"Synpo2"	1.89540856183743	0.779353458448364
"Meaf6"	-0.340981600886434	5.92440803236817
"Lhfpl1"	1.9572963924775	-1.11062077442216
"Pth1r"	0.952106256781501	2.37407700592151
"Inmt"	1.83521969987094	-2.93982958383041
"Plac8"	2.18041112047785	0.0435979595616835
"Arpin"	0.561020343111956	3.22308138896878
"Tlr3"	1.16144802030622	1.88316776550916
"Ube2l6"	1.25626387763943	1.42598720833087
"Lgals9"	0.797874048985777	3.01949687275426
"Arg1"	-1.05714174847174	2.28886710873991
"Peli2"	0.675286310581108	3.77451225343174
"Zdhhc9"	-0.408344838989018	6.1483098091113
"Olfm1"	-0.344266650559288	9.53446267445652
"Hadh"	0.7029458073215	3.90899667780311
"Tnfrsf1b"	0.697970914956676	2.3993782963939
"Add3"	0.384483140980335	7.71833865086938
"Csf2rb"	1.3693160332081	0.176376014332295
"Aff1"	0.918360925427499	3.16583752502279
"Slc20a2"	0.423940024158391	5.67254662549106
"Lats2"	0.662779667365637	4.94981113023917
"Evc2"	0.894053137164419	1.81217472013063
"Tspan1"	-1.18671539279676	1.00876843493605
"Pld1"	0.581152690193555	4.63955282618883
"Klf5"	1.03034861097261	4.02549172431125
"Vwa3a"	-1.89034131592679	3.64665795628488
"Vsig10"	1.26211422013996	1.48644633440009
"Mfap3l"	0.598318091665447	6.24182706239619
"Sema3g"	0.730494051995941	4.09267026904779
"Slc6a1"	0.453502337311646	8.88660990702103
"Ncam2"	-0.917964905892005	7.26271285383669
"Zfp93"	1.03622254176269	1.30337603107376
"Fbxo2"	0.990014386482149	4.6530375034721
"Ogn"	2.64117993811339	-1.82502498135144
"Akap13"	0.683551985876083	5.66877144276372
"Foxo1"	1.14345018427261	3.4577094895152
"Ccl11"	-2.06846115163466	-2.78596030538642
"Megf10"	0.919678533867986	3.91065356679735
"Arhgap28"	1.33399431790201	2.80140748335214
"Lmod1"	2.02652267140711	1.30504975390323
"B4galt4"	0.523773725588389	4.27262387132539
"Cd320"	0.448867194027014	4.58840690275578
"Zc3hav1"	1.11805938690693	2.49910588142883
"Arhgef40"	0.631558069620416	5.91004088049295
"Sult1a1"	2.56461344092108	3.48136079098969
"Pdlim2"	1.93277180839601	0.484492795643014
"Kctd15"	0.442676425098617	5.17029033244256
"Anks1a"	0.402333546011856	5.91912533174444
"Tns1"	0.906815302786989	4.70607909598995
"Fam46c"	0.977589716545757	1.82502822452563
"Cytl1"	2.81185596970761	-0.73234294913076
"Large"	-0.442277485170683	8.62708098493882
"Acsbg1"	0.568099659906122	7.57464192976224
"Cth"	0.680435992814224	3.30761806946215
"Megf6"	1.79547069535345	3.09420568093675
"Dcxr"	0.931118922717027	2.94712778424437
"Creb3l2"	1.08166023036824	2.35834869781818
"RGD1311756"	0.753238596170879	2.2469987962526
"Tap1"	0.950527238589624	1.71194200242538
"Fbxl7"	1.13054543230587	1.95530234605157
"Grm8"	0.673629489727998	5.03475302000276
"Dnajb5"	-0.283702759416778	6.88436312459118
"Cela3b"	2.20745584682805	-1.9372730849462
"Ifi44"	1.40933684673415	2.17483461722484
"Bcat2"	0.689790922064122	4.16094283185806
"Col18a1"	2.42191614684544	4.52332261609126
"Lrrc58"	0.403238735669396	6.06466718683666
"Abcc6"	1.27623751366646	2.5694017657189
"Fdps"	-0.573789710736038	7.76701640555546
"Ak2"	0.411973592380724	4.32608755320908
"Pmp22"	0.879083131792404	4.70703067611267
"Stmn1"	-0.624602377225345	10.3719984245042
"Zfp395"	0.745861259512577	3.41635443973992
"Prelp"	2.57050798581909	2.62550969879776
"Neu2"	-0.924256401253985	2.64362049822131
"Nipal2"	0.588901671045023	3.18828955307812
"Exoc3l4"	1.03390162566009	0.924640689517967
"Cbs"	0.462747226564722	6.0347113536647
"Clec14a"	1.35734835298487	2.80397132271081
"Clec2g"	1.56924035727408	3.82160092319692
"Elf1"	0.679723398043081	2.99069096856736
"Zic2"	2.36529571659957	3.88566968963367
"Npas2"	-0.921471371504486	5.829885882638
"Igfbp5"	0.929997013224449	5.84817037905724
"Adcy4"	1.12197233959375	1.85530486443364
"Ccnd3"	0.525663589458811	4.9369741113754
"Zeb1"	0.562279235380143	5.99248834442815
"Il10rb"	0.665964664995923	2.44049397715138
"Tpp1"	0.62609467968867	4.98410503380314
"Bmp1"	0.620364172687148	5.30525823412331
"Slc39a1"	0.503717530263152	6.23373517801845
"Stk32c"	-0.541456141625303	5.83866262917336
"Etv4"	0.664084560116586	3.90172078006903
"Tfpi"	0.919951603002228	4.93109237866864
"Galm"	0.708775897979391	3.05885022505306
"Kcnt2"	0.519597631946757	5.34650723290099
"Ppp1r3c"	0.616547158887706	6.16192961723494
"Cilp"	2.04426612417969	-0.359085243145039
"Mustn1"	0.92746846809114	2.64546986083982
"Ccni"	0.377343511130751	8.11777371882605
"St3gal6"	0.80162111943663	2.78693437079306
"Olfml2b"	0.887942511473422	3.30993345922339
"Esr1"	-1.77670699021017	-0.0676926225785786
"Fgd6"	0.75313993938984	3.99500290824315
"Fam151a"	2.54975278973953	-2.55987676158723
"Rims2"	-0.451173896700377	7.30507222669878
"P2ry1"	1.12962959099375	2.95995439802635
"Gja1"	1.03122216394799	7.52704924770295
"Gprc5c"	1.95184110552591	1.31556986012125
"Ttc23"	0.864795554549605	2.09746530637392
"Clic4"	1.05969074700362	4.8067955833011
"Nfkbia"	0.464946039512809	4.9112793490577
"Clec10a"	2.65822505527623	0.508799104455332
"Cnp"	-0.536424031504684	7.29106367076773
"Adamts14"	1.33982491511864	0.451981420229419
"Ccl24"	2.74174395056589	-0.555232240879083
"Acta2"	2.94888787375031	0.89518765645429
"Srebf1"	0.561846652130524	5.99229517730593
"Apol3"	1.38548767371793	2.74369563202076
"Crhr2"	1.54770793978477	0.227663531025694
"Eci1"	0.686119106282942	3.9718985257843
"Gpr182"	2.61709871876781	-2.09687045676423
"PCOLCE2"	1.64491283431539	1.60248582235426
"Masp1"	-0.518362081853258	5.94559997592659
"Slc1a5"	1.91304444808362	1.61242089881442
"Ralyl"	-0.553185719457748	5.79041430741888
"Tnfsf15"	1.12073974500586	1.30127291480607
"Erap1"	0.868686886762692	4.86655572502147
"Plekhf2"	0.519281375534501	4.6229544577573
"Dio2"	0.969308363697705	4.01235538634499
"Map4k3"	-0.343316391101046	7.07407390883889
"Nr1h3"	1.10012092164627	1.01128222128802
"Nos3"	0.693733473653748	4.06968983738777
"Ltbp3"	1.10924161438535	4.24888527154161
"Mdfi"	1.76710250107252	0.463937152938883
"Ttc7a"	0.664031346544058	3.6970880266281
"Kcnc2"	-0.501595398570704	6.1192887682455
"Anxa6"	0.608662323292472	6.88124716750398
"Snx7"	-0.529836983079853	4.9026235322306
"Renbp"	0.773131612335274	2.70607555032694
"Dpysl5"	-0.891241656377165	6.38625904739772
"C4b"	1.27001445195731	1.300207438937
"Mmp2"	1.44695251321424	3.28140836825481
"Map4"	0.292669860044274	8.42109890794826
"Cxxc4"	-0.580031770505087	5.24002444617274
"F3"	0.706643755064594	4.22254679289749
"Frmd6"	0.848166694209296	5.0415190621874
"Tcea3"	2.74562645797342	-0.64396469762132
"Smim5"	2.43574365815088	-1.13749857947246
"Ptn"	0.653113749656456	8.93992243003079
"Acadm"	0.639914611756595	4.54520833313455
"Csgalnact1"	0.396358757475225	5.20735746923312
"Cntfr"	0.58119104523563	4.79330133695219
"Pak1"	-0.335621734759305	8.12826784146896
"Ezr"	0.751132911354525	6.26168421238264
"Myl12a"	0.773472179272643	5.11848233305447
"F13a1"	2.38536276453165	1.56173697960985
"Acpp"	-1.83120745822256	-2.45392345829646
"Rapgef6"	-0.603515812051944	6.25991107527206
"Tuba1c"	2.14653778675972	-0.483456524192554
"Agpat2"	2.1948846763531	-0.682282251606716
"Pard3b"	1.02017400777643	2.88307733384012
"Mecom"	0.885209595205565	2.31584361292612
"Cers4"	0.473169086380604	5.73609125441711
